Tecnólogo en Sistemas Automáticos para Procesos Industriales,Universitario,Técnico,Ramal,X,,b95bec3b-4a60-5ed7-ad92-baa11b75a5e2
Tecnólogo de la Producción de Hormigón Ligero,Universitario,Técnico,Ramal,X,,2c220f39-6a4d-5b23-b3f1-d9072f4cf91d
Químico Especializado en la Construcción,Universitario,Técnico,Ramal,X,,09d6d190-69c2-590c-86aa-90b234e1a1c3
Especialista para la Protección Marítima en Buques e Instalaciones Portuarias de Códigos Marítimos Internacionales,Universitario,Técnico,Ramal,X,,ddba7c5b-ad68-5246-b9b9-8af997a49483
Especialista para el Desarrollo Tecnológico,Universitario,Técnico,Ramal,X,,ccf24fd8-4afc-52f4-be45-3526911fa297
Asesor de Mantenimiento Mecánico,Universitario,Técnico,Ramal,XI,,9275700e-d0ea-5e05-99cc-1b1b455f8520
Especialista "A" en Explotación de Yacimientos No Metálicos,Universitario,Técnico,Ramal,XI,,fa963b97-df56-59d5-bad7-90bcf0e6e31d
Especialista de Moldes Deslizantes,Universitario,Técnico,Ramal,XI,,8fcda42e-98c0-5a81-a0ee-adf6fd01b0b6
Especialista Electricista General,Universitario,Técnico,Ramal,XI,,3fe0e368-2c57-5532-a242-e5ca39f644d7
Especialista en Diseños de Pizarras Eléctricas,Universitario,Técnico,Ramal,XI,,594de622-4adc-5d64-a402-d07197d85b1d
Especialista "A" en Obras de Arquitectura,Universitario,Técnico,Ramal,XI,,2821370f-a797-5dd7-841f-6f3416ad6317
Especialista "A" en Electricidad en Obras de Construcción,Universitario,Técnico,Ramal,XI,,ddb5b0e9-16a7-5db6-a1af-7d0eff3650c2
Especialista "A" en Chimenea,Universitario,Técnico,Ramal,XI,,f972438c-63b1-524c-8a21-153ab9444d4b
Especialista "A" en Áreas Verdes y Plantas Ornamentales,Universitario,Técnico,Ramal,XI,,dd51fcf9-b1cc-5d94-ab84-e06bc5fb444c
Especialista "A" en Mantenimiento y Talleres,Universitario,Técnico,Ramal,XI,,ccd70ff9-b11a-5ab2-b952-3693daf483ee
Especialista "A" en Prefabricado,Universitario,Técnico,Ramal,XI,,8507dafb-f672-57e4-a060-e3744de77e1b
Especialista "A" en Obras de Ingeniería,Universitario,Técnico,Ramal,XI,,b78b0504-29fd-552b-90b7-dbf45f905b5e
Especialista en Evaluación de Maquinas de Construcción y Transporte,Universitario,Técnico,Ramal,XI,,962dc937-3731-55f2-9182-d58310f38cd4
Especialista "A" en Mantenimiento, Reparación y Organización de Talleres,Universitario,Técnico,Ramal,XI,,8dfcd272-e446-5594-8d61-6e60c245408c
Especialista "A" en Explotación de Maquinas y Equipos de Construcción y Transporte,Universitario,Técnico,Ramal,XI,,684a961b-5248-5e5f-8831-c446c32f8304
Especialista en Hormigones Ornamentales,Universitario,Técnico,Ramal,XI,,e03ad19e-e041-55b4-9297-bd60d3fabf4e
Especialista de Ascensores,Universitario,Técnico,Ramal,XI,,35c015bd-2156-5268-82c1-df79b53b4635
Especialista "A" de Proyecto e Ingeniería,Universitario,Técnico,Ramal,XI,,6be48f2d-e52c-58e9-acc4-ffc85a0959c5
Especialista en Instalación y Explotación de Sistemas y Equipos de Audio Intercomunicación y Alarma,Universitario,Técnico,Ramal,XI,,8682aeec-2b5c-55ae-ad86-400ca575560c
Especialista en la Explotación y Balance de la Producción de Prefabricado,Universitario,Técnico,Ramal,XI,,9c6433d2-158f-5ac4-bfad-cde115e19144
Especialista Ramal en Normalización, Metrología y Calidad,Universitario,Técnico,Ramal,XI,,c7b21278-b0ab-5548-9dd1-7ac57fb31c7a
Especialista en Montaje de Equipos y Sistemas de Regulación y Control,Universitario,Técnico,Ramal,XI,,de2254d3-8ccd-5054-9128-ef4f971549e6
Inspector "A" de Enfrentamiento,Universitario,Técnico,Ramal,XI,,2b0476ce-3c48-5f40-9860-7d6363c56b00
Inspector Estatal de la Construcción,Universitario,Técnico,Ramal,XI,,905773da-2021-556b-9256-2a0ee692ea18
Especialista en Explotación y Balance de la Producción de Prefabricado,Universitario,Técnico,Ramal,XI,,d2e32215-18cf-5f40-85bd-902b8f312bea
Especialista Superior en Balance, Distribución y Desarrollo de Piezas de Repuesto,Universitario,Técnico,Ramal,XII,,86ef758f-940f-55d4-91ae-18a97c33e2e9
Especialista Superior en Obras de Ingeniería,Universitario,Técnico,Ramal,XII,,ef72a440-987b-5230-9328-4c1f193b572a
Especialista Superior en Evaluación de Maquinas y Equipos de Construcción y Transporte,Universitario,Técnico,Ramal,XII,,817b9db1-a30c-5400-9ff9-b09f408f88ad
Especialista Superior en Explotación de Maquinarias y Equipos de Construcción y Transporte,Universitario,Técnico,Ramal,XII,,b724b408-2cfb-5792-b907-51275bdd37c8
Especialista Superior en Mantenimiento, Reparación y Organización de Talleres,Universitario,Técnico,Ramal,XII,,372ab439-6052-56ff-a8cb-8dbadc01356e
Especialista Superior de Normalización, Metrología y Calidad,Universitario,Técnico,Ramal,XII,,a8dafc36-41cf-5698-9f2f-a39f842137b9
Especialista Superior de Proyecto e Ingeniería,Universitario,Técnico,Ramal,XII,,5822edea-b177-5cc7-b33a-20655b4c7357
Especialista Superior en Electricidad,Universitario,Técnico,Ramal,XII,,9de5be0b-308e-5e58-bf67-bfff9c16bc71
Especialista Superior en Obras de Arquitectura,Universitario,Técnico,Ramal,XII,,b95b6821-cd2c-566b-a01d-d9509357dfa2
Especialista Superior en Montaje Industrial,Universitario,Técnico,Ramal,XII,,6c779093-9321-5bbc-9cdf-58cee2196bcd
Especialista Superior en Mantenimiento y Talleres,Universitario,Técnico,Ramal,XII,,04459537-c045-591a-b3f8-6d58e74be5bc
Especialista Superior en Explotación y Balance de la Producción de Prefabricado,Universitario,Técnico,Ramal,XII,,65571204-a249-5af2-96a8-2389c2517f05
Especialista Superior para la Protección Marítima en Buques e Instalaciones Portuarias de Códigos Marítimos Internacionales,Universitario,Técnico,Ramal,XII,,86595ae1-0e87-5b47-ab98-7a25b0dea5d5
Especialista Superior en Comercialización, Programación y Control de Proyecto e Ingeniería,Universitario,Técnico,Ramal,XII,,2d1c69a0-4e06-5425-9cbc-5bd432d452d6
Aprendiz de Oficios Básicos de Construcción Civil,Universitario,Operario,Ramal,III,,acb748f7-fc25-5ab5-baa5-e87580117b4a
Operador de Maquina para la Construcción de Vías "C",Universitario,Operario,Ramal,III,,1f8d4c7c-d3fa-5f26-8109-66c202c612a8
Operario General de Investigaciones Ingenieras Aplicadas a la Construcción,Universitario,Operario,Ramal,III,,10bcd2f7-3ff3-59da-84c6-4a0707ece61f
Operario de Cilindro "B",Universitario,Operario,Ramal,III,,1848c7cd-1aeb-5ccf-a961-7cb66b251fa4
Armador de Estructura de Hormigón y Hormigón Postensado "B",Universitario,Operario,Ramal,IV,,8edd57fa-b4c4-5b9d-b47f-50acfb9ccdd2
Constructor de Módulos Plásticos,Universitario,Operario,Ramal,IV,,0e760e75-f836-5590-b0cf-b0cb27791954
Operario de Apuntalamiento y Demolición de Edificaciones,Universitario,Operario,Ramal,IV,,71518d53-0589-5a36-8f45-42dce548b606
Operario instalador de falso techo, marquetería de aluminio, cristales y tabiqueria ligera "B",Universitario,Operario,Ramal,IV,,f0430abc-5c67-5eb5-8130-ca6dc22e2936
Pintor de la Construcción,Universitario,Operario,Ramal,IV,,d00fe3c0-ab7b-55a8-a3b9-4adaae5e3bde
Rastrillero de Pavimentación,Universitario,Operario,Ramal,IV,,4768047a-62fb-5e27-9a34-8c89bdbd6311
Operario de Maquina de Cortar Ladrillos Refractarios Terrazos y Azulejos,Universitario,Operario,Ramal,IV,,edfeb51e-f09f-504e-b5cd-aa2fb3afe8e0
Operario Geofísico,Universitario,Operario,Ramal,IV,,31f2e999-9d02-5398-a7e9-e6c2f8d5c983
Operador de Winche y Ascensor de Fachada "B",Universitario,Operario,Ramal,IV,,65bbb946-f773-55b5-baab-3f1dfec2fcbd
Operador de Bombas de Hormigón "B",Universitario,Operario,Ramal,IV,,f5a0d1d6-6738-5c06-9e09-6edf13c38ca5
Operador de Equipo para la Preparación de Hormigón "B",Universitario,Operario,Ramal,IV,,a3035b28-53ce-550f-a55a-15709e7f3278
Operador de Maquina para la Construcción de Vías "B",Universitario,Operario,Ramal,IV,,58da1c8a-868b-5fd2-8b02-7c0256f81148
Operador de Pavimentadora de Asfalto "B",Universitario,Operario,Ramal,IV,,31a04079-1995-566a-bb3c-efcc9fa14f83
Operador de Regadora de Asfalto,Universitario,Operario,Ramal,IV,,cde187d9-437b-5516-97f9-af1c68851d54
Operador de Zanjeadora,Universitario,Operario,Ramal,IV,,3dabecd9-351c-51f7-8fd7-ae16357ca775
Operario Montador de Equipos de Izaje "B",Universitario,Operario,Ramal,IV,,cc9136d3-c505-5e58-9c27-5087098b989a
Operador de Maquina Compactadora,Universitario,Operario,Ramal,IV,,26c162f8-db3d-5c3b-9e3b-0439559581cf
Operador de Maquina Tamizadora,Universitario,Operario,Ramal,IV,,e18770cb-91f5-5f14-bdf9-11e147ef9e12
Operador de Maquina Canteadora,Universitario,Operario,Ramal,IV,,2e047ee1-8ca3-5547-8496-e36ea3b11d46
Operador de Maquina Laminadora de Techo,Universitario,Operario,Ramal,IV,,f3fcd5c8-ebad-50be-a45a-3803e27038e1
Operador de Cilindro "A",Universitario,Operario,Ramal,IV,,26cf3e40-e444-53d4-8bb8-439dc9fa6bb4
Operador de Cargador Frontal "C",Universitario,Operario,Ramal,IV,,0f69efdd-7be3-5fc6-b25a-3ca9eae9c01d
Gerente General,Universitario,Ejecutivo,,XVIII,,63b47e44-bf15-5d5d-b3d9-3d21bfb4e5db
Operador de Topador Frontal "D",Universitario,Operario,Ramal,IV,,9755b9f1-0278-5336-82fc-32819caceed0
Operador de Cámara de Vapor,Universitario,Operario,Ramal,IV,,71cf579e-de0e-5687-a63e-029c8273375c
Operador de Equipos de Transporte en Plantas de Prefabricado "B",Universitario,Operario,Ramal,IV,,fb1c154c-d93b-57fd-ad4b-822b607f3fb3
Operador de Plantas de Hormigón "C",Universitario,Operario,Ramal,IV,,235c339e-eb67-5665-adf1-31f346d330e9
Operario de Carga y Descarga,Universitario,Operario,Ramal,IV,,34369a59-121a-57d0-9d85-7f9d4ee1ff8c
Operario Clasificador de Prefabricado,Universitario,Operario,Ramal,IV,,751adb88-f1b3-5519-ad93-d60c805cc8bb
Operario Cortador Preparador y Ensamblador de Acero "B",Universitario,Operario,Ramal,IV,,c2bc6be4-8c51-5bb4-a18a-b486f41d8d94
Operador de Equipos de Reproducción,Universitario,Operario,Ramal,IV,,67711de1-2774-59fb-86d8-ec81a9d3d2a0
Operario Integral de Prefabricado "B",Universitario,Operario,Ramal,IV,,3ef18ef0-48cd-5264-b096-766692fb7eb6
Operario de Pos Esfuerzo "C",Universitario,Operario,Ramal,IV,,f05b9037-3834-5be2-a38d-9b92773f5bd4
Operario para la Producción de Conos y Tacos "B",Universitario,Operario,Ramal,IV,,56144894-b99c-537c-9090-52fa994318be
Albañil "B",Universitario,Operario,Ramal,V,,76384810-6f4e-58a9-96d1-86c3f3f2b088
Cabillero "B",Universitario,Operario,Ramal,V,,8619ee3d-81bb-5fbe-92b7-e88c42a5f361
Carpintero Encofrador "B",Universitario,Operario,Ramal,V,,6e44b08d-55f3-5397-a8d5-dc6efcbdd424
Cadenero Portamira de Topografía para la Construcción,Universitario,Operario,Ramal,V,,58cf4c71-8fd5-5073-836a-459864ee3f3e
Constructor de Chimeneas "B",Universitario,Operario,Ramal,V,,6a87e8b0-cc8e-5a7a-83a2-fcb24a7ca33f
Electricista Instalador de la Construcción "B",Universitario,Operario,Ramal,V,,71f8ab9b-f313-5d11-96c8-fd25a8784b6d
Fundidor de Pisos de Granito,Universitario,Operario,Ramal,V,,83b95f6c-4c0e-5ab4-82f9-5f555ddc2ec5
Chofer Operador de Regadora de Asfalto,Universitario,Operario,Ramal,V,,0b6668c0-5ad7-5089-b4f5-5ce0e4e7a628
Operador de Equipos de Hinca y Extracción de Pilotes,Universitario,Operario,Ramal,V,,f2aa358d-658c-5284-9b0e-f9565f3ca9b3
Operador de Grúa de Izaje y Movimiento de Tierra "C",Universitario,Operario,Ramal,V,,378d9e9f-5d7e-5c31-b158-f2129a3032ef
Operador de Winche y Ascensor de Fachada "A",Universitario,Operario,Ramal,V,,877202cd-3915-5c63-a923-35814a4994b0
Operador de Grúas Torres "C",Universitario,Operario,Ramal,V,,a083f3cc-9782-56da-a0d0-3a98c2f6ce6d
Operador de Equipos de Inyección,Universitario,Operario,Ramal,V,,05784d15-1eee-52a8-838e-2a3565fdef52
Operador de Maquina de Calentamiento y Nivelación "B",Universitario,Operario,Ramal,V,,49415ec2-e0cb-5252-91c6-e44267f55ee9
Operador de Maquina para la Construcción de Vías "A",Universitario,Operario,Ramal,V,,a82eddc2-f015-53c2-b99e-7fa97d601652
Operador de Planta de Hormigón Asfáltico "B",Universitario,Operario,Ramal,V,,34146ec0-7605-5636-9842-879441c043ba
Operador de Tractor sobre Neumático con Aditamentos,Universitario,Operario,Ramal,V,,9038c45a-5c78-505b-9e5d-12dd2b8995ba
Operador de Maquina para Pulir Centro y Orilla en Pisos y Zócalos,Universitario,Operario,Ramal,V,,1eaf9419-530b-5fba-b353-864d21c80dac
Operador de Cargador Frontal "B",Universitario,Operario,Ramal,V,,c081045b-5750-574c-9ed5-e2fbba247767
Operador de Topador Frontal "A",Universitario,Operario,Ramal,VIII,,bbd1fa7b-f38f-5c85-8c11-11bf507ef663
Operador de Equipos de Transporte en Plantas de Prefabricado "A",Universitario,Operario,Ramal,V,,c8be969a-8847-5bee-9bbe-db820c2e05df
Operador de Maquina de Cortar Hormigón Pretensado y alambre ALE,Universitario,Operario,Ramal,V,,cf21e100-e1b6-5dc7-baa8-7ae3a53bc8fb
Operario de Maquina de hacer Espirales,Universitario,Operario,Ramal,V,,7fe7d892-d909-5585-823d-7a8bba6b287c
Operador de Plantas de Hormigón "B",Universitario,Operario,Ramal,V,,3e5ef7a7-3bea-5e70-b053-d7c642704a85
Operador de Vibro Compactadora de Hormigón,Universitario,Operario,Ramal,V,,7288b5a9-8c1b-5717-916b-af4d16cae613
Operario de Perforación y Fundición de Pilotes "C",Universitario,Operario,Ramal,V,,7b95d7c8-7159-5859-9602-b493f5424f62
Operario de Perforadora de Percusión "B",Universitario,Operario,Ramal,V,,439df9f2-6912-5156-bd85-b56e9f926ee0
Operario de Confección de Eslinga,Universitario,Operario,Ramal,V,,6f96f456-208d-5d05-a826-0b8d5f1f0165
Operario Instalador de Falso Techo, Marquetería de aluminio, cristales y tabiqueria ligera "A",Universitario,Operario,Ramal,V,,5daf6c2e-d485-5469-92b2-08bb545c03c9
Operario Laboratorista de la Construcción "B",Universitario,Operario,Ramal,V,,7e69bc20-874e-5a2f-8327-f997c13a3f4d
Operario Masillero "B",Universitario,Operario,Ramal,V,,f17b569d-76ef-5e01-aa53-0438c924198f
Operario de Pos Esfuerzo "B",Universitario,Operario,Ramal,V,,3915d86d-ef26-5df1-9890-b004fe541050
Operario de Pre esfuerzo en Plantas de Prefabricado,Universitario,Operario,Ramal,V,,5db867e0-28d6-577e-b987-87c9b0399e3c
Operario de Revestimiento y Aislamiento Térmico "B",Universitario,Operario,Ramal,V,,6e8b2ca9-e311-5750-8fad-a965753c03b4
Operario para la Producción de Conos y Tacos "A",Universitario,Operario,Ramal,V,,9f445045-cfd9-5627-9968-6e7fce32d8b2
Plomero Instalador "B",Universitario,Operario,Ramal,V,,094886ae-87bc-5052-9106-4acfbcf08b42
Techador de Laminas Metálicas,Universitario,Operario,Ramal,V,,602c2dc5-5d13-5656-a1ae-4e3f6c69b605
Tunelero auxiliar,Universitario,Operario,Ramal,V,,caecc88c-db6d-57ed-a9cd-0e45abadcf16
Armador de Estructura de Hormigón y Hormigón Postensado "A",Universitario,Operario,Ramal,VI,,52914571-49ea-537e-8d77-70f086779c05
Artillero de Obras Industriales,Universitario,Operario,Ramal,VI,,c246b392-4440-50d6-987f-3687adb1b19f
Constructor de Incineradores,Universitario,Operario,Ramal,VI,,2f4ffffa-5f46-585a-aeaf-e1362e86e9b1
Operario de Impermeabilización,Universitario,Operario,Ramal,VI,,100c8242-9d17-5944-9bc1-6816a7b6ef1a
Operario Laboratorista de la Construcción "A",Universitario,Operario,Ramal,VI,,39ddf309-0f13-5b6c-b8b3-3b981daf4da2
Operario Masillero "A",Universitario,Operario,Ramal,VI,,17de86fe-94c3-5ee7-960f-f4df75683bda
Operario Montador de Equipos y Moldes Deslizantes "B",Universitario,Operario,Ramal,VI,,c8cb252e-2e74-5485-be5c-dbdded4611ad
Operador de Grúa de izaje y Movimiento de Tierra "B",Universitario,Operario,Ramal,VI,,6f120a87-af34-5e7a-ab24-b352d48e0ac8
Chofer Operador de Carro Tanque de Asfalto,Universitario,Operario,Ramal,VI,,f401bba5-e84a-57c7-a577-f4e721201eb0
Chofer Operador Grúa Camión "C",Universitario,Operario,Ramal,VI,,eb0ec6b0-aad5-5a82-8728-d4f5ecd90f5e
Chofer Operador de Hormigonera "B",Universitario,Operario,Ramal,VI,,00c4a55b-f458-591b-845b-789dc15f7427
Mecánico de Montaje, Reparación y Mantenimiento de Grúas Torres y Elevadores de Fachada y Carga "C",Universitario,Operario,Ramal,VI,,0d20032c-3092-55c0-a37e-b09e54221cec
Mecánico de Equipos Pesados de la Construcción "C",Universitario,Operario,Ramal,VI,,a852ceb1-39bf-56cc-99e9-24e4a3c71e9c
Operador de Bombas de Hormigón "A",Universitario,Operario,Ramal,VI,,2735f4e8-575b-5f66-b370-346c5d55557f
Operador de Equipo para la Preparación de Hormigón "A",Universitario,Operario,Ramal,VI,,121e93e9-0a73-5976-8984-fcb91c1b4b1e
Operador de Grúa Marítima de la Construcción "C",Universitario,Operario,Ramal,VI,,100c496d-ee24-5b4f-8bcb-84c047041e4b
Operador de Grúas Torres "B",Universitario,Operario,Ramal,VI,,e0d91610-b8c4-50aa-8b9f-9663ab2ddf79
Operador de Maquina Cortadora de Losas y Rellenadora de Juntas,Universitario,Operario,Ramal,VI,,c86ddbbe-b695-5a94-8fe5-dfb871fbc4c9
Operador de Maquina de Calentamiento y Nivelación "A",Universitario,Operario,Ramal,VI,,64c6b960-2a1f-55d1-8c6d-7a9c609e5978
Operador de Motohormigonera Autocargable,Universitario,Operario,Ramal,VI,,8e9e31da-ddaa-5aab-84aa-29f8d5225b8f
Operador de Pavimentadora de Asfalto "A",Universitario,Operario,Ramal,VI,,9b1cef25-83fd-5c00-882e-27eb4040c427
Operario de Perforadora de Percusión "A",Universitario,Operario,Ramal,VI,,d542659c-5482-5433-a00d-f2b845722bd3
Operario Montador de Equipos de Izaje "A",Universitario,Operario,Ramal,VI,,d16c6a68-5eeb-57c8-84f3-acf19da63132
Operador de Cargador Frontal "A",Universitario,Operario,Ramal,VI,,35a6ed67-ef34-5b6f-8305-e809ab68adfc
Operador de Mototrailla "B",Universitario,Operario,Ramal,VI,,4066222a-1718-5305-a02e-1b5f252bb083
Operador de Topador Frontal "C",Universitario,Operario,Ramal,VI,,b5d78bbe-0dd3-5abc-b790-b188270c6eca
Mecánico Instalador de Equipos Industriales "C",Universitario,Operario,Ramal,VI,,9eb9a718-42fa-5d4c-9c2b-5e2d0d551a9b
Pailero Industrial para la Construcción "C",Universitario,Operario,Ramal,VI,,cb43179e-db7e-5e1b-905e-a2eb1c828212
Mecánico Electricista Montador de Equipos de Medición y Control "C",Universitario,Operario,Ramal,VI,,5161193e-320b-5760-aa5b-19786b5bfc3d
Mecánico de Equipos Industriales de la Construcción "C",Universitario,Operario,Ramal,VI,,f58d9f4c-b06c-5a76-b86e-49230ffa9480
Operador de Planta de Hormigón "A",Universitario,Operario,Ramal,VI,,32e500f5-907e-503e-9508-ee2879a525fe
Operario Cortador Preparador y Ensamblador de Acero "A",Universitario,Operario,Ramal,VI,,1fe3bbd5-92dd-5740-86e9-fbf17cb4db4b
Operario de Pos Esfuerzo "A",Universitario,Operario,Ramal,VI,,5e8f4b4b-cb53-5825-b714-87e96ef5194e
Operario de Perforación y Fundición de Pilotes "B",Universitario,Operario,Ramal,VI,,6aa35774-7159-5959-aee4-b7c0fc39c0ac
Operario Integral de Prefabricado "A",Universitario,Operario,Ramal,VI,,eae63e77-80a4-5d6d-bba8-9c970b25bed9
Tunelero "C",Universitario,Operario,Ramal,VI,,d654a0b0-e032-5cb7-a8ce-0be03350e669
Albañil "A",Universitario,Operario,Ramal,VII,,a01645a9-dc83-55d7-b222-acd3f1b00ab9
Cabillero "A",Universitario,Operario,Ramal,VII,,d0d3c6bc-d671-54bf-8b5c-961bbabbf4d2
Carpintero Encofrador "A",Universitario,Operario,Ramal,VII,,ad351637-f026-57ea-b7a2-e7a48e6a0868
Constructor de Chimeneas "A",Universitario,Operario,Ramal,VII,,457d37e6-e618-594e-a999-9ec91a6a59f5
Dragador,Universitario,Operario,Ramal,VII,,e467098c-fa79-5590-86d0-08175f6d3d25
Operario Montador de Equipos y Moldes Deslizantes "A",Universitario,Operario,Ramal,VII,,d0f7fcb0-44f3-54fc-ad16-25a01a74d9c0
Gerente Económico,Universitario,Ejecutivo,,XVII,,15bed332-3fc7-551a-a680-73a3191ef727
Electricista Instalador de la Construcción "A",Universitario,Operario,Ramal,VII,,860ecb70-fd99-57a3-ad81-4b264557afc4
Operador de Grúa de Izaje y Movimiento de Tierra "A",Universitario,Operario,Ramal,VII,,f657fac1-b43e-574f-8ad6-8a24eae9498d
Plomero Instalador "A",Universitario,Operario,Ramal,VII,,fb0518dc-0b36-59a4-8f71-410e27a675fd
Chofer Operador de Grúa Camión "B",Universitario,Operario,Ramal,VII,,a9e9e404-9690-5c9b-bc39-f5c71b4f239b
Chofer Operador de Hormigonera "A",Universitario,Operario,Ramal,VII,,cda00534-1e43-585b-94d0-fe69e84733f7
Chofer Operador de Bombas de Hormigón sobre Camión,Universitario,Operario,Ramal,VII,,ca3c553b-277c-5ce3-9ae2-422b02aa1836
Mecánico de Montaje, Reparación y Mantenimiento de Grúas Torres y Elevadores de Fachada y de Carga "B",Universitario,Operario,Ramal,VII,,07e65e84-459a-5bb4-8d69-736d3eeb6789
Mecánico de Equipos Pesados de la Construcción "B",Universitario,Operario,Ramal,VII,,7e4a860c-d780-5390-83b8-edbd4a1b0c37
Operador de Grúa Marítima de la Construcción "B",Universitario,Operario,Ramal,VII,,52faff34-ffe6-5ad9-bb85-74106ca2ff98
Operador de Grúas Torres "A",Universitario,Operario,Ramal,VII,,939fe072-2b8c-526a-a230-6ea805eeacd6
Operador de Maquina Especial de Izaje,Universitario,Operario,Ramal,VII,,e38a8215-7eeb-5ac7-a78c-5324c1e9a1a8
Operador de Martillo,Universitario,Operario,Ramal,VII,,0e95498f-63af-5858-ad8d-b5b55a8f9050
Operador de Planta de Hormigón Asfáltico "A",Universitario,Operario,Ramal,VII,,0bb08acf-86ff-5152-a914-ddac92584e2f
Operador de Tren de Hormigonado,Universitario,Operario,Ramal,VII,,2041f95e-137f-51f4-967b-3144592274f8
Operario de Perforación y Fundición de Pilotes "A",Universitario,Operario,Ramal,VII,,ab9987fd-b249-5cf2-8e8d-e49b5c14a764
Operario de Revestimiento y Aislamiento Térmico "A",Universitario,Operario,Ramal,VII,,ac375f70-d064-5f4b-83b7-1b9f2cc52ca7
Operador de Trincheradora,Universitario,Operario,Ramal,VII,,23d91228-f958-52d9-9291-25107801d7f6
Operador de Mototrailla "A",Universitario,Operario,Ramal,VII,,34f9959e-7b9f-5f9a-b162-61221bb791fc
Operador de Topador Frontal "B",Universitario,Operario,Ramal,VII,,0b0e6f6c-1a14-537d-bcb1-dfb639fb5096
Operador de Motoniveladora "B",Universitario,Operario,Ramal,VII,,f668cfae-f8e7-559a-bac1-f24bd732fa05
Operador de Fresadora de Pavimento en Frío,Universitario,Operario,Ramal,VII,,8ed4a3f0-d4ee-50aa-85d5-8aba03b0399a
Mecánico Instalador de Equipos Industriales "B",Universitario,Operario,Ramal,VII,,8e81ccc8-090d-5fab-9a26-39c78633e4cc
Pailero Industrial para la Construcción "B",Universitario,Operario,Ramal,VII,,5220c940-53a4-55bf-b4d6-5bfae9f7b3b3
Mecánico Electricista Montador de Equipos de Medición y Control "B",Universitario,Operario,Ramal,VII,,cfb422bf-c4f0-5c83-8525-150c06ff5075
Mecánico de Equipos Industriales de la Construcción "B",Universitario,Operario,Ramal,VII,,b1375d11-0e75-5b7a-b919-43e09d34e855
Tunelero "B",Universitario,Operario,Ramal,VII,,f1f294d1-adea-529b-9f87-4710bfbf48b7
Operario Especializado en Trabajos de Construcción de Alto Riesgo,Universitario,Operario,Ramal,VIII,,f4074a34-0474-5b5a-8723-83064520a47a
Chofer Operador Grúa Camión "A",Universitario,Operario,Ramal,VIII,,35031775-aade-5ca6-a3f7-cab84d8ea08e
Mecánico de Equipos Pesados de la Construcción "A",Universitario,Operario,Ramal,VIII,,67632629-eea9-54a5-91d1-be13dcde9c99
Operador de Grúa Marítima de la construcción "A",Universitario,Operario,Ramal,VIII,,c0583b0d-0e85-5318-82cb-b9e067fd429c
Operador de Motoniveladora "A",Universitario,Operario,Ramal,VIII,,b3173dc8-560e-5ad2-b619-1433c79078bf
Operador de Equipos de Perforación para Investigaciones Ingenieras Aplicadas a la Construcción e Inyección,Universitario,Operario,Ramal,VIII,,95e5eb70-7c1e-5497-8e14-c3e5f988a14c
Mecánico Instalador de Equipos Industriales "A",Universitario,Operario,Ramal,VIII,,d2824c1c-4f14-5fa9-8f89-f8a10f7c98be
Pailero Industrial para la Construcción "A",Universitario,Operario,Ramal,VIII,,54ecea2e-d9a2-5eec-bd55-587a36e23100
Mecánico Electricista Montador de Equipos de Medición y Control "A",Universitario,Operario,Ramal,VIII,,090ea28b-27ed-5379-a866-ebe90bb5937c
Mecánico de Equipos Industriales de la Construcción "A",Universitario,Operario,Ramal,VIII,,57d763d1-7af9-548a-bbe6-315657067ed7
Mecánico de Montaje, Reparación y Mantenimiento de Grúas Torres y Elevadores de Fachada y Carga "A",Universitario,Operario,Ramal,VIII,,2b458ffc-6389-515a-9be9-69237465cf9a
Tunelero "A",Universitario,Operario,Ramal,VIII,,6db0333e-5761-5b91-aefc-15fd32d26fcf
Ayudante integral de la Industria de Materiales de Construcción,Universitario,Operario,Ramal,II,,a63014ad-4fb1-54d2-9153-1dc329902bc7
Cortador de cerámica "B",Universitario,Operario,Ramal,III,,f85aa844-17b7-55b0-befe-761944f23e0f
Operador de prensa "F",Universitario,Operario,Ramal,III,,5e7a5ad5-2778-5a44-922f-bf409d9b2f43
Operario especializado para la construcción de puertas, ventanas, barandas y marquetería de aluminio "D",Universitario,Operario,Ramal,III,,17c92971-9957-5727-8a9f-39ae42bbfee2
Operario integral de la Industria de Materiales de Construcción "D",Universitario,Operario,Ramal,III,,69d028ce-d80c-5224-9567-d40e10898b91
Operario de maquina para la producción de fieltro y papel de techo "D",Universitario,Operario,Ramal,III,,ff49321e-ae68-5261-806a-b634c5da2cb2
Hornero "E",Universitario,Operario,Ramal,III,,1852e0ce-9883-5693-be16-d1273ca3e84e
Tornero de tubos de asbesto cemento "B",Universitario,Operario,Ramal,III,,30c841fd-819d-5887-acc6-4e4ec22f42cc
Clasificador probador revisor de productos de cerámica,Universitario,Operario,Ramal,IV,,74cd0b8c-2348-5a0d-a423-0c05852a3520
Cortador de cerámica "A",Universitario,Operario,Ramal,IV,,6d7cda37-74a8-5bc0-91d0-920838ef0ef0
Custodio de polvorín,Universitario,Operario,Ramal,IV,,6ba9f127-d21f-5446-a29f-68e94ba168e1
Dosificador mezclador de productos cerámicos "B",Universitario,Operario,Ramal,IV,,55a6c03e-2f12-5685-bd37-6191a13baae5
Hornero "D",Universitario,Operario,Ramal,IV,,f856cf18-7fc2-548c-9f65-69b4aa37e4c2
